Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(K)
          3831.3183         14.3339        -5.5754        34.7092        37.9641      -165.1563       152.2656        25.5216       229.8348         3.8519       119.7930
          3834.3256         11.7887        -3.1369        34.2883        36.3937       -97.5439       147.0169         0.1753       176.4513         4.3560       191.1352
          3837.3329         12.9483        -4.7821        33.0691        35.8342       -84.5298       128.9140        -3.2611       154.3361         3.4742       228.4729
          3840.3403         11.1807        -5.3298        33.6897        35.8944       -90.9850       132.5509        -4.3840       161.0566         3.7572       216.3778
          3843.3476         11.4394        -4.8507        34.8006        36.9522       -91.1422       135.0584        -2.6680       163.3485         3.4403       213.8053
          3846.3549          7.8195         1.4342        34.7695        35.6668       -76.5426       115.3928       -13.6057       139.1877         3.4706       234.3967
          3849.3622          7.2423         2.6039        37.1997        37.9874       -72.2647       110.3460        -6.0793       132.3171         3.1538       247.7993
          3852.3695          7.9470         2.0873        36.4904        37.4040       -77.2005       121.7436        -3.1502       144.4321         3.3027       219.1195
          3855.3768          6.6162         1.5929        36.0701        36.7065       -86.0818       125.6021       -10.2992       152.6566         3.7330       241.5811
          3858.3842          8.6682         3.3972        35.7948        36.9858       -74.8084       121.9289       -20.3668       145.0433         4.0404       228.2907
          3861.3915          8.5536         1.0066        35.1555        36.1952       -70.6030       114.7063       -28.7258       138.0162         3.6557       254.7676
          3864.3988          9.1326         1.9033        35.1120        36.3302       -72.1141        98.1764       -16.8361       123.0507         3.2113       295.3894
          3867.4061          9.0178         2.4475        34.5734        35.8139       -67.2025        82.6958       -13.9589       107.5222         3.0876       299.1730
          3870.4134          9.8116         3.2358        34.4274        35.9441       -73.1529        71.2477       -13.6474       103.9440         3.2493       282.7025
          3873.4208         16.5929        -3.0272        34.3428        38.2611       -86.8111        84.5697       -10.2679       123.1436         3.2291       284.7905
          3876.4281         12.7942       -16.3896        32.8390        38.8679      -100.6477       154.9809        -6.0713       185.7026         3.7249       227.0371
          3879.4354         12.9850       -16.3695        35.0605        40.8143      -109.2993       184.0739         3.0803       214.3587         3.2501       187.9883
          3882.4427         11.7846        -7.5037        39.4078        41.8110      -110.6927       164.9938         4.1469       198.8761         3.6055       105.1442
          3885.4500         13.2777        -7.1989        39.9166        42.6785      -104.5093       149.7832         9.4420       183.0389         3.8219        55.0918
          3888.4573         12.9129        -6.5008        39.8438        42.3855       -94.4265       130.0070         3.9288       160.8291         3.9460        39.7186
          3891.4647         12.6098        -7.2181        39.5214        42.1076       -92.6588       136.3684         4.5916       164.9483         3.9338        37.0975
          3894.4720         12.0689        -6.2395        39.8986        42.1484       -93.5179       131.4355         5.1096       161.3993         4.3317        36.2262
          3897.4793         11.6504        -4.8663        40.1495        42.0879       -95.5502       132.0643         6.7876       163.1468         4.4037        35.5930
          3900.4866         11.6075        -4.0040        39.7969        41.6481      -100.2873       136.2965         8.0579       169.4202         4.4542        35.9365
          3903.4939         11.2290        -4.0799        39.9131        41.6628      -104.9544       136.4746         9.3795       172.4339         4.7618        37.0036
          3906.5012         11.4412        -4.1023        39.6395        41.4611      -106.3328       135.7334         9.7197       172.7064         4.8079        37.5924
          3909.5086         11.3207        -3.1671        39.8061        41.5056      -108.0581       142.3603        12.4438       179.1685         4.6986        39.7633
          3912.5159         11.1901        -3.9517        39.9723        41.6967      -110.7038       140.2203        14.2938       179.3315         4.9251        37.7192
          3915.5232         10.7414        -4.1488        40.0570        41.6792      -119.0791       128.5061        15.7018       176.0705         5.1475        37.0919
